"2","'004","Afghanistan","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No","7480.461000","X",,"7571.537000","X",,"7667.533000","X",,"7764.546000","X",,"7864.285000","X",,"7971.931000","X",,"8087.727000","X",,"8210.201000","X",,"8333.826000","X",,"8468.211000","X",,"8622.466000","X",,"8790.140000","X",,"8969.047000","X",,"9157.465000","X",,"9355.514000","X",,"9565.147000","X",,"9783.147000","X",,"10010.030000","X",,"10247.780000","X",,"10494.489000","X",,"10752.971000","X",,"11015.857000","X",,"11286.753000","X",,"11575.305000","X",,"11869.879000","X",,"12157.386000","X",,"12425.267000","X",,"12687.301000","X",,"12938.862000","X",,"12986.369000","X",,"12486.631000","X",,"11155.195000","X",,"10088.289000","X",,"9951.449000","X",,"10243.686000","X",,"10512.221000","X",,"10448.442000","X",,"10322.758000","X",,"10383.460000","X",,"10673.168000","X",,"10694.796000","X",,"10745.167000","X",,"12057.433000","X",,"14003.760000","X",,"15455.555000","X",,"16418.912000","X",,"17106.595000","X",,"17788.819000","X",,"18493.132000","X",,"19262.847000","X",,"19542.982000","X",,"19688.632000","X",,"21000.256000","X",,"22645.130000","X",,"23553.551000","X",,"24411.191000","X",,"25442.944000","X",,"25903.301000","X",,"26427.199000","X",,"27385.307000","X",,"28189.672000","X",,"29249.157000","X",,"30466.479000","X",,"31541.209000","X",,"32716.210000","X",,"33753.499000","X",,"34636.207000","X",,"35643.418000","X",,"36686.784000","X",,"37769.499000","X",,"38972.230000","X",,"40099.462000","X",,"41128.771000","X",,"42239.854000","X",,"43372.950000","X",,"44515.793000","X",,"45667.550000","X",,"46827.624000","X",,"47990.912000","X",,"49158.072000","X",,"50330.837000","X",,"51506.437000","X",,"52685.458000","X",,"53866.558000","X",,"55046.630000","X",,"56226.855000","X",,"57410.144000","X",,"58600.249000","X",,"59792.941000","X",,"60985.590000","X",,"62180.342000","X",,"63375.847000","X",,"64572.473000","X",,"65768.823000","X",,"66964.990000","X",,"68161.269000","X",,"69355.671000","X",,"70546.052000","X",,"71729.374000","X",,"72905.780000","X",,"74075.234000","X",,"75237.171000","X",,"76389.963000","X",,"77532.235000","X",,"78663.890000","X",,"79788.207000","X",,"80899.832000","X",,"81998.402000","X",,"83084.272000","X",,"84152.304000","X",,"85205.111000","X",,"86241.147000","X",,"87254.855000","X",,"88248.606000","X",,"89228.558000","X",,"90189.815000","X",,"91131.134000","X",,"92059.516000","X",,"92972.912000","X",,"93861.812000","X",,"94723.569000","X",,"95562.571000","X",,"96383.675000","X",,"97187.281000","X",,"97970.493000","X",,"98732.058000","X",,"99473.737000","X",,"100196.491000","X",,"100896.716000","X",,"101578.603000","X",,"102242.085000","X",,"102881.221000","X",,"103500.474000","X",,"104100.265000","X",,"104677.122000","X",,"105228.197000","X",,"105752.837000","X",,"106254.728000","X",,"106734.775000","X",,"107193.821000","X",,"107630.910000","X",,"108041.524000","X",,"108430.416000","X",,"108801.262000","X",,"109153.078000","X",,"109487.140000","X",,"109802.281000","X",,"110094.664000","X",,"110366.921000","X",,"110621.216000","X",,"110854.784000","X",
"2","'004","Afghanistan","3010","Population - Est. & Proj.","512","Total Population - Male","1000 No","3962.260000","X",,"4001.601000","X",,"4043.308000","X",,"4085.501000","X",,"4129.202000","X",,"4177.092000","X",,"4229.236000","X",,"4284.967000","X",,"4341.481000","X",,"4403.774000","X",,"4476.521000","X",,"4556.369000","X",,"4642.166000","X",,"4732.954000","X",,"4828.823000","X",,"4930.806000","X",,"5037.166000","X",,"5148.111000","X",,"5264.694000","X",,"5385.983000","X",,"5513.404000","X",,"5643.110000","X",,"5776.971000","X",,"5920.001000","X",,"6066.275000","X",,"6209.118000","X",,"6342.102000","X",,"6472.323000","X",,"6596.024000","X",,"6612.822000","X",,"6349.775000","X",,"5665.035000","X",,"5114.320000","X",,"5035.098000","X",,"5169.086000","X",,"5286.542000","X",,"5241.168000","X",,"5170.108000","X",,"5195.399000","X",,"5338.559000","X",,"5348.387000","X",,"5372.959000","X",,"6028.494000","X",,"7003.641000","X",,"7733.458000","X",,"8219.467000","X",,"8569.175000","X",,"8916.862000","X",,"9275.541000","X",,"9667.811000","X",,"9815.442000","X",,"9895.467000","X",,"10562.202000","X",,"11397.483000","X",,"11862.726000","X",,"12302.104000","X",,"12828.447000","X",,"13067.961000","X",,"13339.006000","X",,"13827.977000","X",,"14240.377000","X",,"14780.282000","X",,"15399.105000","X",,"15946.572000","X",,"16543.889000","X",,"17071.446000","X",,"17520.861000","X",,"18028.696000","X",,"18549.862000","X",,"19090.409000","X",,"19692.301000","X",,"20254.878000","X",,"20766.442000","X",,"21319.695000","X",,"21884.960000","X",,"22455.176000","X",,"23029.571000","X",,"23607.851000","X",,"24187.363000","X",,"24768.433000","X",,"25352.017000","X",,"25936.595000","X",,"26522.452000","X",,"27108.977000","X",,"27694.558000","X",,"28279.698000","X",,"28865.868000","X",,"29455.047000","X",,"30045.016000","X",,"30634.469000","X",,"31224.458000","X",,"31814.243000","X",,"32404.096000","X",,"32993.223000","X",,"33581.692000","X",,"34169.711000","X",,"34756.255000","X",,"35340.202000","X",,"35919.980000","X",,"36495.683000","X",,"37067.247000","X",,"37634.455000","X",,"38196.443000","X",,"38752.499000","X",,"39302.580000","X",,"39848.446000","X",,"40387.409000","X",,"40919.176000","X",,"41443.908000","X",,"41959.092000","X",,"42466.113000","X",,"42964.222000","X",,"43450.601000","X",,"43926.405000","X",,"44394.889000","X",,"44853.549000","X",,"45301.842000","X",,"45743.317000","X",,"46176.944000","X",,"46598.014000","X",,"47005.161000","X",,"47400.749000","X",,"47787.410000","X",,"48165.393000","X",,"48533.245000","X",,"48890.444000","X",,"49237.968000","X",,"49576.257000","X",,"49903.414000","X",,"50221.590000","X",,"50530.891000","X",,"50828.445000","X",,"51116.514000","X",,"51395.198000","X",,"51662.729000","X",,"51917.724000","X",,"52159.832000","X",,"52390.993000","X",,"52611.815000","X",,"52822.608000","X",,"53022.827000","X",,"53210.424000","X",,"53387.995000","X",,"53557.202000","X",,"53717.654000","X",,"53870.066000","X",,"54013.859000","X",,"54147.379000","X",,"54272.065000","X",,"54388.865000","X",,"54496.126000","X",
"2","'004","Afghanistan","3010","Population - Est. & Proj.","513","Total Population - Female","1000 No","3518.202000","X",,"3569.936000","X",,"3624.224000","X",,"3679.045000","X",,"3735.084000","X",,"3794.838000","X",,"3858.490000","X",,"3925.235000","X",,"3992.345000","X",,"4064.438000","X",,"4145.945000","X",,"4233.771000","X",,"4326.881000","X",,"4424.511000","X",,"4526.691000","X",,"4634.341000","X",,"4745.981000","X",,"4861.918000","X",,"4983.086000","X",,"5108.507000","X",,"5239.568000","X",,"5372.747000","X",,"5509.781000","X",,"5655.304000","X",,"5803.603000","X",,"5948.268000","X",,"6083.166000","X",,"6214.979000","X",,"6342.838000","X",,"6373.547000","X",,"6136.856000","X",,"5490.160000","X",,"4973.968000","X",,"4916.351000","X",,"5074.600000","X",,"5225.679000","X",,"5207.273000","X",,"5152.650000","X",,"5188.060000","X",,"5334.609000","X",,"5346.409000","X",,"5372.208000","X",,"6028.939000","X",,"7000.119000","X",,"7722.096000","X",,"8199.445000","X",,"8537.421000","X",,"8871.958000","X",,"9217.591000","X",,"9595.036000","X",,"9727.541000","X",,"9793.166000","X",,"10438.055000","X",,"11247.647000","X",,"11690.825000","X",,"12109.086000","X",,"12614.497000","X",,"12835.340000","X",,"13088.192000","X",,"13557.331000","X",,"13949.295000","X",,"14468.875000","X",,"15067.373000","X",,"15594.637000","X",,"16172.321000","X",,"16682.054000","X",,"17115.346000","X",,"17614.722000","X",,"18136.922000","X",,"18679.089000","X",,"19279.930000","X",,"19844.584000","X",,"20362.329000","X",,"20920.159000","X",,"21487.990000","X",,"22060.618000","X",,"22637.979000","X",,"23219.773000","X",,"23803.550000","X",,"24389.639000","X",,"24978.821000","X",,"25569.841000","X",,"26163.005000","X",,"26757.582000","X",,"27352.072000","X",,"27947.157000","X",,"28544.276000","X",,"29145.202000","X",,"29747.925000","X",,"30351.121000","X",,"30955.883000","X",,"31561.605000","X",,"32168.376000","X",,"32775.601000","X",,"33383.299000","X",,"33991.559000","X",,"34599.416000","X",,"35205.850000","X",,"35809.393000","X",,"36410.097000","X",,"37007.986000","X",,"37602.717000","X",,"38193.520000","X",,"38779.736000","X",,"39361.310000","X",,"39939.760000","X",,"40512.423000","X",,"41079.226000","X",,"41640.364000","X",,"42193.212000","X",,"42738.999000","X",,"43276.925000","X",,"43804.254000","X",,"44322.201000","X",,"44833.670000","X",,"45336.266000","X",,"45829.293000","X",,"46316.198000","X",,"46795.968000","X",,"47263.798000","X",,"47718.408000","X",,"48161.821000","X",,"48596.264000","X",,"49021.889000","X",,"49437.249000","X",,"49841.615000","X",,"50235.769000","X",,"50620.234000","X",,"50993.302000","X",,"51357.014000","X",,"51711.194000","X",,"52052.776000","X",,"52383.960000","X",,"52705.067000","X",,"53014.393000","X",,"53310.474000","X",,"53593.005000","X",,"53863.736000","X",,"54122.961000","X",,"54371.213000","X",,"54608.084000","X",,"54831.100000","X",,"55042.421000","X",,"55244.061000","X",,"55435.425000","X",,"55617.075000","X",,"55788.423000","X",,"55947.285000","X",,"56094.857000","X",,"56232.351000","X",,"56358.658000","X",
"2","'004","Afghanistan","3010","Population - Est. & Proj.","551","Rural population","1000 No","7286.991000","X",,"7352.856000","X",,"7425.363000","X",,"7504.561000","X",,"7590.370000","X",,"7682.763000","X",,"7781.641000","X",,"7886.997000","X",,"7998.664000","X",,"8116.554000","X",,"8240.554000","X",,"8370.731000","X",,"8507.016000","X",,"8649.566000","X",,"8798.496000","X",,"8954.064000","X",,"9113.479000","X",,"9276.202000","X",,"9446.519000","X",,"9630.541000","X",,"9830.690000","X",,"10045.261000","X",,"10267.199000","X",,"10487.151000","X",,"10692.696000","X",,"10872.864000","X",,"11033.148000","X",,"11170.461000","X",,"11255.639000","X",,"11251.885000","X",,"11129.292000","X",,"10891.902000","X",,"10563.504000","X",,"10190.525000","X",,"9834.677000","X",,"9544.582000","X",,"9321.752000","X",,"9166.105000","X",,"9117.520000","X",,"9293.948000","X",,"9655.167000","X",,"10230.490000","X",,"10995.568000","X",,"11858.090000","X",,"12690.115000","X",,"13401.971000","X",,"13952.791000","X",,"14373.573000","X",,"14733.655000","X",,"15137.497000","X",,"15657.474000","X",,"16318.324000","X",,"17086.910000","X",,"17909.063000","X",,"18692.107000","X",,"19378.962000","X",,"19961.972000","X",,"20464.923000","X",,"20929.119000","X",,"21415.593000","X",,"21966.187000","X",,"22594.126000","X",,"23280.663000","X",,"23997.856000","X",,"24703.798000","X",,"25368.923000","X",,"25985.093000","X",,"26558.609000","X",,"27099.874000","X",,"27626.382000","X",,"28150.604000","X",,"28674.023000","X",,"29191.512000","X",,"29701.149000","X",,"30199.465000","X",,"30683.762000","X",,"31153.570000","X",,"31609.269000","X",,"32049.876000","X",,"32474.347000","X",,"32881.648000","X",,"33270.867000","X",,"33641.099000","X",,"33991.382000","X",,"34320.722000","X",,"34628.216000","X",,"34913.055000","X",,"35174.475000","X",,"35411.646000","X",,"35623.832000","X",,"35810.485000","X",,"35971.542000","X",,"36107.678000","X",,"36221.721000","X",,"36314.614000","X",,"36386.218000","X",,"36436.477000","X",,"36465.547000","X",,"36473.780000","X",,"36461.658000","X",,"36429.603000","X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2","'004","Afghanistan","3010","Population - Est. & Proj.","561","Urban population","1000 No","465.127000","X",,"486.654000","X",,"509.617000","X",,"534.035000","X",,"560.077000","X",,"587.818000","X",,"617.389000","X",,"648.810000","X",,"682.282000","X",,"717.891000","X",,"755.797000","X",,"796.033000","X",,"838.852000","X",,"884.388000","X",,"932.865000","X",,"984.350000","X",,"1038.852000","X",,"1096.428000","X",,"1157.827000","X",,"1223.887000","X",,"1295.433000","X",,"1372.564000","X",,"1454.741000","X",,"1540.671000","X",,"1628.845000","X",,"1717.422000","X",,"1807.151000","X",,"1897.077000","X",,"1982.095000","X",,"2054.810000","X",,"2119.078000","X",,"2162.052000","X",,"2186.141000","X",,"2198.744000","X",,"2212.438000","X",,"2238.468000","X",,"2279.289000","X",,"2336.656000","X",,"2423.368000","X",,"2483.661000","X",,"2593.947000","X",,"2763.167000","X",,"2985.663000","X",,"3237.009000","X",,"3482.604000","X",,"3697.570000","X",,"3870.093000","X",,"4008.032000","X",,"4130.344000","X",,"4266.179000","X",,"4436.282000","X",,"4648.139000","X",,"4893.013000","X",,"5155.788000","X",,"5426.872000","X",,"5691.836000","X",,"5931.478000","X",,"6151.869000","X",,"6364.912000","X",,"6588.738000","X",,"6836.980000","X",,"7114.473000","X",,"7416.295000","X",,"7733.832000","X",,"8054.222000","X",,"8367.571000","X",,"8670.939000","X",,"8971.472000","X",,"9273.302000","X",,"9582.625000","X",,"9904.337000","X",,"10239.684000","X",,"10587.583000","X",,"10948.055000","X",,"11320.521000","X",,"11704.638000","X",,"12100.876000","X",,"12510.046000","X",,"12932.441000","X",,"13368.312000","X",,"13817.897000","X",,"14281.457000","X",,"14759.230000","X",,"15251.394000","X",,"15758.064000","X",,"16279.334000","X",,"16815.273000","X",,"17365.885000","X",,"17931.018000","X",,"18510.406000","X",,"19103.637000","X",,"19710.141000","X",,"20328.618000","X",,"20955.421000","X",,"21588.764000","X",,"22228.097000","X",,"22872.875000","X",,"23522.644000","X",,"24177.043000","X",,"24835.782000","X",,"25498.515000","X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1","'051","Armenia","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3574.555000","X",,"3457.349000","X",,"3373.713000","X",,"3322.782000","X",,"3298.898000","X",,"3271.418000","X",,"3240.550000","X",,"3206.030000","X",,"3168.523000","X",,"3133.133000","X",,"3105.037000","X",,"3084.102000","X",,"3065.745000","X",,"3047.246000","X",,"3026.486000","X",,"3004.393000","X",,"2983.421000","X",,"2964.296000","X",,"2946.293000","X",,"2928.976000","X",,"2914.421000","X",,"2901.385000","X",,"2889.930000","X",,"2878.595000","X",,"2865.835000","X",,"2851.923000","X",,"2836.557000","X",,"2820.602000","X",,"2805.608000","X",,"2790.974000","X",,"2780.469000","X",,"2777.970000","X",,"2777.979000","X",,"2777.003000","X",,"2775.109000","X",,"2772.323000","X",,"2768.742000","X",,"2764.470000","X",,"2759.528000","X",,"2753.925000","X",,"2747.753000","X",,"2741.125000","X",,"2734.049000","X",,"2726.573000","X",,"2718.722000","X",,"2710.501000","X",,"2701.923000","X",,"2693.021000","X",,"2683.809000","X",,"2674.265000","X",,"2664.340000","X",,"2654.030000","X",,"2643.414000","X",,"2632.515000","X",,"2621.300000","X",,"2609.802000","X",,"2598.016000","X",,"2585.903000","X",,"2573.465000","X",,"2560.653000","X",,"2547.441000","X",,"2533.858000","X",,"2519.905000","X",,"2505.509000","X",,"2490.682000","X",,"2475.470000","X",,"2459.871000","X",,"2443.880000","X",,"2427.507000","X",,"2410.780000","X",,"2393.659000","X",,"2376.144000","X",,"2358.233000","X",,"2339.841000","X",,"2320.973000","X",,"2301.665000","X",,"2281.874000","X",,"2261.571000","X",,"2240.823000","X",,"2219.691000","X",,"2198.247000","X",,"2176.488000","X",,"2154.418000","X",,"2132.142000","X",,"2109.673000","X",,"2087.010000","X",,"2064.215000","X",,"2041.384000","X",,"2018.593000","X",,"1995.882000","X",,"1973.264000","X",,"1950.791000","X",,"1928.557000","X",,"1906.570000","X",,"1884.822000","X",,"1863.322000","X",,"1842.079000","X",,"1821.081000","X",,"1800.342000","X",,"1779.842000","X",,"1759.523000","X",,"1739.362000","X",,"1719.307000","X",,"1699.311000","X",,"1679.316000","X",,"1659.264000","X",,"1639.158000","X",,"1619.018000","X",,"1598.835000","X",
"1","'051","Armenia","3010","Population - Est. & Proj.","512","Total Population - Male","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1724.306000","X",,"1657.918000","X",,"1610.482000","X",,"1581.494000","X",,"1567.674000","X",,"1552.302000","X",,"1535.416000","X",,"1516.620000","X",,"1496.293000","X",,"1477.059000","X",,"1460.849000","X",,"1447.623000","X",,"1435.939000","X",,"1424.136000","X",,"1410.916000","X",,"1396.993000","X",,"1383.609000","X",,"1371.050000","X",,"1359.071000","X",,"1347.572000","X",,"1337.883000","X",,"1329.192000","X",,"1321.149000","X",,"1313.130000","X",,"1304.368000","X",,"1295.024000","X",,"1284.995000","X",,"1274.767000","X",,"1265.512000","X",,"1256.498000","X",,"1250.079000","X",,"1249.091000","X",,"1249.926000","X",,"1250.272000","X",,"1250.153000","X",,"1249.586000","X",,"1248.621000","X",,"1247.316000","X",,"1245.688000","X",,"1243.746000","X",,"1241.555000","X",,"1239.183000","X",,"1236.656000","X",,"1234.012000","X",,"1231.276000","X",,"1228.458000","X",,"1225.586000","X",,"1222.704000","X",,"1219.813000","X",,"1216.908000","X",,"1213.975000","X",,"1211.005000","X",,"1208.031000","X",,"1205.062000","X",,"1202.066000","X",,"1199.050000","X",,"1195.986000","X",,"1192.831000","X",,"1189.562000","X",,"1186.136000","X",,"1182.524000","X",,"1178.726000","X",,"1174.715000","X",,"1170.430000","X",,"1165.866000","X",,"1161.034000","X",,"1155.931000","X",,"1150.543000","X",,"1144.869000","X",,"1138.929000","X",,"1132.714000","X",,"1126.235000","X",,"1119.488000","X",,"1112.436000","X",,"1105.100000","X",,"1097.515000","X",,"1089.668000","X",,"1081.547000","X",,"1073.201000","X",,"1064.663000","X",,"1055.976000","X",,"1047.144000","X",,"1038.172000","X",,"1029.118000","X",,"1019.977000","X",,"1010.744000","X",,"1001.438000","X",,"992.100000","X",,"982.756000","X",,"973.409000","X",,"964.054000","X",,"954.708000","X",,"945.399000","X",,"936.107000","X",,"926.812000","X",,"917.502000","X",,"908.180000","X",,"898.824000","X",,"889.431000","X",,"879.992000","X",,"870.476000","X",,"860.894000","X",,"851.227000","X",,"841.450000","X",,"831.560000","X",,"821.554000","X",,"811.446000","X",,"801.260000","X",,"791.014000","X",
"1","'051","Armenia","3010","Population - Est. & Proj.","513","Total Population - Female","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1850.249000","X",,"1799.431000","X",,"1763.232000","X",,"1741.289000","X",,"1731.224000","X",,"1719.117000","X",,"1705.134000","X",,"1689.409000","X",,"1672.231000","X",,"1656.074000","X",,"1644.189000","X",,"1636.478000","X",,"1629.805000","X",,"1623.111000","X",,"1615.571000","X",,"1607.400000","X",,"1599.812000","X",,"1593.247000","X",,"1587.223000","X",,"1581.404000","X",,"1576.538000","X",,"1572.193000","X",,"1568.781000","X",,"1565.465000","X",,"1561.467000","X",,"1556.899000","X",,"1551.563000","X",,"1545.834000","X",,"1540.097000","X",,"1534.475000","X",,"1530.390000","X",,"1528.880000","X",,"1528.053000","X",,"1526.732000","X",,"1524.956000","X",,"1522.737000","X",,"1520.121000","X",,"1517.154000","X",,"1513.841000","X",,"1510.178000","X",,"1506.198000","X",,"1501.942000","X",,"1497.393000","X",,"1492.561000","X",,"1487.447000","X",,"1482.042000","X",,"1476.336000","X",,"1470.318000","X",,"1463.995000","X",,"1457.357000","X",,"1450.366000","X",,"1443.026000","X",,"1435.383000","X",,"1427.454000","X",,"1419.233000","X",,"1410.753000","X",,"1402.030000","X",,"1393.072000","X",,"1383.903000","X",,"1374.517000","X",,"1364.918000","X",,"1355.132000","X",,"1345.189000","X",,"1335.079000","X",,"1324.816000","X",,"1314.436000","X",,"1303.939000","X",,"1293.337000","X",,"1282.639000","X",,"1271.851000","X",,"1260.945000","X",,"1249.909000","X",,"1238.745000","X",,"1227.406000","X",,"1215.873000","X",,"1204.150000","X",,"1192.207000","X",,"1180.024000","X",,"1167.621000","X",,"1155.028000","X",,"1142.271000","X",,"1129.344000","X",,"1116.245000","X",,"1103.024000","X",,"1089.696000","X",,"1076.266000","X",,"1062.777000","X",,"1049.284000","X",,"1035.837000","X",,"1022.473000","X",,"1009.209000","X",,"996.082000","X",,"983.159000","X",,"970.462000","X",,"958.011000","X",,"945.819000","X",,"933.899000","X",,"922.256000","X",,"910.911000","X",,"899.850000","X",,"889.047000","X",,"878.468000","X",,"868.080000","X",,"857.861000","X",,"847.756000","X",,"837.711000","X",,"827.712000","X",,"817.758000","X",,"807.821000","X",
"1","'051","Armenia","3010","Population - Est. & Proj.","551","Rural population","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1140.314000","X",,"1123.071000","X",,"1105.535000","X",,"1092.052000","X",,"1084.134000","X",,"1080.782000","X",,"1081.011000","X",,"1082.796000","X",,"1084.598000","X",,"1086.476000","X",,"1085.046000","X",,"1082.281000","X",,"1079.095000","X",,"1075.092000","X",,"1069.827000","X",,"1063.546000","X",,"1057.443000","X",,"1053.182000","X",,"1051.946000","X",,"1054.190000","X",,"1059.405000","X",,"1065.858000","X",,"1072.043000","X",,"1076.799000","X",,"1079.792000","X",,"1081.248000","X",,"1081.275000","X",,"1080.164000","X",,"1078.125000","X",,"1075.114000","X",,"1070.987000","X",,"1065.772000","X",,"1059.501000","X",,"1052.215000","X",,"1043.935000","X",,"1034.690000","X",,"1024.529000","X",,"1013.504000","X",,"1001.669000","X",,"989.064000","X",,"975.726000","X",,"961.718000","X",,"947.106000","X",,"931.948000","X",,"916.293000","X",,"900.189000","X",,"883.700000","X",,"867.304000","X",,"851.051000","X",,"834.944000","X",,"818.982000","X",,"803.152000","X",,"787.430000","X",,"771.803000","X",,"756.271000","X",,"740.843000","X",,"725.520000","X",,"710.307000","X",,"695.207000","X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1","'051","Armenia","3010","Population - Est. & Proj.","561","Urban population","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2302.496000","X",,"2240.027000","X",,"2178.125000","X",,"2125.290000","X",,"2084.081000","X",,"2052.304000","X",,"2027.673000","X",,"2006.221000","X",,"1984.990000","X",,"1964.179000","X",,"1948.851000","X",,"1935.525000","X",,"1921.517000","X",,"1906.167000","X",,"1888.673000","X",,"1869.510000","X",,"1850.777000","X",,"1835.402000","X",,"1825.365000","X",,"1821.391000","X",,"1822.517000","X",,"1827.651000","X",,"1834.177000","X",,"1840.151000","X",,"1845.024000","X",,"1849.202000","X",,"1852.877000","X",,"1856.542000","X",,"1860.554000","X",,"1864.830000","X",,"1869.102000","X",,"1873.397000","X",,"1877.736000","X",,"1882.155000","X",,"1886.653000","X",,"1891.231000","X",,"1895.921000","X",,"1900.764000","X",,"1905.794000","X",,"1911.015000","X",,"1916.428000","X",,"1922.073000","X",,"1927.990000","X",,"1934.202000","X",,"1940.705000","X",,"1947.468000","X",,"1954.413000","X",,"1961.056000","X",,"1967.348000","X",,"1973.284000","X",,"1978.853000","X",,"1984.011000","X",,"1988.681000","X",,"1992.815000","X",,"1996.387000","X",,"1999.405000","X",,"2001.846000","X",,"2003.709000","X",,"2004.977000","X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
